business_kindom_key,business_kindom_name,matched_mohw_name,new_category
df06664e-ffec-494c-b904-7e911c69dbdb,社團法人雲林縣老人福利保護協會_社團法人雲林縣老人福利保護協會,社團法人雲林縣老人福利保護協會(斗六區),營養餐飲服務
165bc94a-71f9-4a88-824e-8a5bcc3c7d02,社團法人雲林縣老人福利保護協會（榴南社區活動中心）_社團法人雲林縣老人福利保護協會（榴南社區活動中心）,社團法人雲林縣老人福利保護協會(斗六區),營養餐飲服務
5452967a-7919-4e10-9630-2cdbdfa3d7ee,社團法人雲林縣老人福利保護協會（牛挑灣社區活動中心）_社團法人雲林縣老人福利保護協會（牛挑灣社區活動中心）,社團法人雲林縣老人福利保護協會(斗六區),營養餐飲服務
72be67cd-2445-4d4c-9a6a-a10e39eff9df,社團法人高雄市原住民婦女永續發展協會_社團法人高雄市原住民婦女永續發展協會,社團法人高雄市原住民婦女永續發展協會,巷弄長照站
2dbca45b-7210-49d5-8e9b-6fa3b562805c,社團法人高雄市安和社會福利發展協會_社團法人高雄市安和社會福利發展協會,社團法人高雄市安和社會福利發展協會(嘉峰站),喘息服務
6c67b2b1-ca60-46f3-b52f-fb2065f8725a,社團法人高雄市愛加倍全人關懷協會_社團法人高雄市愛加倍全人關懷協會,社團法人高雄市愛加倍全人關懷協會,巷弄長照站
bd9d180d-aee0-4c6d-9913-dc29fd5dbbd1,社團法人高雄市活泉愛鄰社區服務協會_社團法人高雄市活泉愛鄰社區服務協會,社團法人高雄市活泉愛鄰社區服務協會,營養餐飲服務
9d114395-36d1-4fb8-8d00-b49a797f7195,社團法人高雄市聰動成長協會_社團法人高雄市聰動成長協會,社團法人高雄市聰動成長協會,喘息服務
55cf3905-4a2e-456f-9344-6f2695e867a8,社團法人高雄市鳳山老人健康照護協會_社團法人高雄市鳳山老人健康照護協會,社團法人高雄市鳳山老人健康照護協會,營養餐飲服務
5fee712c-8495-4e48-a5ae-8b9ab3f92f42,花蓮縣光復鄉砂荖社區發展協會_花蓮縣光復鄉砂荖社區發展協會,花蓮縣光復鄉砂荖社區發展協會,巷弄長照站
0eaf39f1-35f1-495a-8cb8-462522b6ea6b,花蓮縣光復鄉香草場社區發展協會_花蓮縣光復鄉香草場社區發展協會,花蓮縣光復鄉香草場社區發展協會,巷弄長照站
6642dec5-10bc-4117-b50c-697ab7b8edb8,花蓮縣卓溪鄉衛生所_花蓮縣卓溪鄉衛生所,花蓮縣卓溪鄉衛生所,居家失能個案家庭醫師照護服務
59bb4b04-cbba-4480-b7b6-30a82d30b8a6,花蓮縣後山人文發展協會_花蓮縣後山人文發展協會,花蓮縣後山人文發展協會,巷弄長照站
dd747217-904c-43a0-9f14-55ec9ff813b4,花蓮縣新城鄉樹林腳社區發展協會_花蓮縣新城鄉樹林腳社區發展協會,花蓮縣新城鄉樹林腳社區發展協會,巷弄長照站
fbc6a789-bedc-47bf-99d9-b243452c5ead,花蓮縣新城鄉衛生所_花蓮縣新城鄉衛生所,花蓮縣新城鄉衛生所,居家失能個案家庭醫師照護服務
97849888-6f4f-42ae-a3b6-c32d29c4f5f1,花蓮縣玉里鎮衛生所_花蓮縣玉里鎮衛生所,花蓮縣玉里鎮衛生所,喘息服務
011cb871-7675-4848-a08b-d03a6255e64b,花蓮縣瑞穗鄉衛生所_花蓮縣瑞穗鄉衛生所,花蓮縣瑞穗鄉衛生所,居家失能個案家庭醫師照護服務
58294261-13ec-4f88-ace7-b541349352b6,花蓮縣鄉村社區大學發展協會_花蓮縣鄉村社區大學發展協會,花蓮縣鄉村社區大學發展協會,巷弄長照站
3f2f7f4c-9ea2-4ad5-b365-e6986687e432,長佑診所_長佑診所,長佑診所,居家失能個案家庭醫師照護服務
b9de8f3d-c4dc-44ed-8e8b-023b59acc348,長安診所_長安診所,長安診所,居家失能個案家庭醫師照護服務
8e7cd7a0-9046-4d15-93a8-c100f4dd89ad,長庚醫療財團法人嘉義長庚紀念醫院_長庚醫療財團法人嘉義長庚紀念醫院,長庚醫療財團法人嘉義長庚紀念醫院,居家失能個案家庭醫師照護服務
6de81a08-2c69-4265-8aff-d6b5d42e0f60,長庚醫療財團法人嘉義長庚紀念醫院_長庚醫療財團法人嘉義長庚紀念醫院,長庚醫療財團法人嘉義長庚紀念醫院,居家失能個案家庭醫師照護服務
2f140453-e6f4-43f7-8b4d-56c2e3f9fd2e,長庚醫療財團法人基隆長庚紀念醫院_長庚醫療財團法人基隆長庚紀念醫院,長庚醫療財團法人基隆長庚紀念醫院,居家失能個案家庭醫師照護服務
b5b60642-f555-4134-ac13-09c77de81a69,長庚醫療財團法人雲林長庚紀念醫院_長庚醫療財團法人雲林長庚紀念醫院,長庚醫療財團法人雲林長庚紀念醫院,個案管理服務
96fc4a65-4794-4ac0-a2ed-b8d90c5d1d3c,長瑞護理之家_長瑞護理之家,長瑞護理之家,喘息服務
ec3ef7bd-8248-443a-b101-a998fa51782e,南基醫院_南基醫院,南基醫院,喘息服務
38233461-4ff9-4995-9157-50bf6332c2c2,南投縣中寮鄉和興社區發展協會_南投縣中寮鄉和興社區發展協會,南投縣中寮鄉和興社區發展協會,巷弄長照站
ba83ad2d-2e62-485d-821d-5fe530b68585,南投縣國姓鄉南港社區發展協會_南投縣國姓鄉南港社區發展協會,南投縣國姓鄉南港社區發展協會,喘息服務
c804f426-f56a-4485-8b3e-85153341553e,南投縣國姓鄉國姓社區發展協會_南投縣國姓鄉國姓社區發展協會,南投縣國姓鄉國姓社區發展協會,巷弄長照站
812a1e3e-d7cf-407e-a37a-dd5cd5f70836,南投縣國姓鄉梅林社區發展協會_南投縣國姓鄉梅林社區發展協會,南投縣國姓鄉梅林社區發展協會,喘息服務
6002134c-53a6-46dc-8dbd-84ede90115d8,南投縣國姓鄉石門社區發展協會_南投縣國姓鄉石門社區發展協會,南投縣國姓鄉石門社區發展協會,巷弄長照站
52c4e589-4884-490b-b471-cbd3e063eeca,南投縣國姓鄉衛生所_南投縣國姓鄉衛生所,南投縣國姓鄉衛生所,居家失能個案家庭醫師照護服務
2bbe1eea-7f89-41c3-b1f3-ed0fff77c919,南投縣埔里鎮珠仔山社區發展協會_南投縣埔里鎮珠仔山社區發展協會,南投縣埔里鎮珠仔山社區發展協會,喘息服務
766948f4-9843-4389-80a3-6a47fa5053b1,南投縣草屯鎮加老社區發展協會_南投縣草屯鎮加老社區發展協會,南投縣草屯鎮加老社區發展協會,巷弄長照站
41f9b870-0f8d-4c77-984c-20457fe55256,南投縣草屯鎮南埔社區發展協會_南投縣草屯鎮南埔社區發展協會,南投縣草屯鎮南埔社區發展協會,喘息服務
57f453c2-b674-4499-a680-4aea00ae1a31,南投縣草屯鎮御史社區發展協會_南投縣草屯鎮御史社區發展協會,南投縣草屯鎮御史社區發展協會,巷弄長照站
2fa63c3c-2885-432d-928c-18caa7aa346a,南投縣草屯鎮碧峰社區發展協會_南投縣草屯鎮碧峰社區發展協會,南投縣草屯鎮碧峰社區發展協會,巷弄長照站
29829ba0-2444-4455-a88d-310fda71d496,南投縣魚池鄉東光社區發展協會(魚池東光活力站)_南投縣魚池鄉東光社區發展協會(魚池東光活力站),南投縣魚池鄉東光社區發展協會,巷弄長照站
5a360523-c9ad-430f-85dd-40ffc5f7a717,厚安居家護理所_厚安居家護理所,厚安居家護理所,社區式交通接送服務(BD03)
8ca96d45-68e4-4ba9-bd13-837bd0298fc9,厚安居家護理所_厚安居家護理所,厚安居家護理所,社區式交通接送服務(BD03)
d2c79f26-e99f-4964-b7e0-397018ec705c,屏基醫療財團法人屏東基督教醫院(三地門鄉日照中心)_屏基醫療財團法人屏東基督教醫院(三地門鄉日照中心),屏基醫療財團法人屏東基督教醫院,居家失能個案家庭醫師照護服務
b0b7ca33-b8e6-4198-b249-c63a5b216827,屏東縣三地門鄉衛生所_屏東縣三地門鄉衛生所,屏東縣三地門鄉衛生所,居家失能個案家庭醫師照護服務
e991bc35-6944-4208-9f53-a63774e79019,屏東縣三地門鄉馬兒社區發展協會_屏東縣三地門鄉馬兒社區發展協會,屏東縣三地門鄉馬兒社區發展協會(馬兒文健站),巷弄長照站
30ec4ee0-e687-4e22-a3f3-e3086f7b650f,屏東縣屏東市信和社區發展協會_屏東縣屏東市信和社區發展協會,屏東縣屏東市信和社區發展協會,巷弄長照站
b7cde6fe-027a-42c3-b508-c71cbbabaae3,屏東縣屏東市北興社區發展協會_屏東縣屏東市北興社區發展協會,屏東縣屏東市北興社區發展協會,巷弄長照站
1ad7a2ae-61db-4840-bfbf-ac3bd7c58185,屏東縣屏東市大洲社區發展協會_屏東縣屏東市大洲社區發展協會,屏東縣屏東市大洲社區發展協會,巷弄長照站
dd4e0bd3-0d59-4715-b5c7-3c3437c699ec,屏東縣屏東市崇蘭社區發展協會_屏東縣屏東市崇蘭社區發展協會,屏東縣屏東市崇蘭社區發展協會,巷弄長照站
3d54e1a3-d20a-4148-bc20-f5441fc7f817,屏東縣東港鎮下廍社區發展協會_屏東縣東港鎮下廍社區發展協會,屏東縣東港鎮下廍社區發展協會,巷弄長照站
bcd3310f-eb7c-42d1-92f9-ae962ec4d589,屏東縣東港鎮興和社區發展協會_屏東縣東港鎮興和社區發展協會,屏東縣東港鎮興和社區發展協會,巷弄長照站
411c9104-68c9-403b-9d46-39a97f6e4d97,屏東縣枋寮鄉新龍社區發展協會_屏東縣枋寮鄉新龍社區發展協會,屏東縣枋寮鄉新龍社區發展協會,巷弄長照站
5f6e8695-ddba-47ff-9ee1-0cd956cee923,屏東縣枋寮鄉東海社區發展協會_屏東縣枋寮鄉東海社區發展協會,屏東縣枋寮鄉東海社區發展協會,巷弄長照站
7737f370-f55c-4576-bdd5-dc44e5642f3f,屏東縣泰武鄉佳平社區發展協會_屏東縣泰武鄉佳平社區發展協會,屏東縣泰武鄉佳平社區發展協會(卡比亞安文健站),巷弄長照站
bde913a6-cc4f-4d24-94d2-f74d574c9162,屏東縣泰武鄉武潭社區發展協會_屏東縣泰武鄉武潭社區發展協會,屏東縣泰武鄉武潭社區發展協會(武潭文健站),個案管理服務
2d95aa47-92c1-4d78-821e-5efa552725f9,屏東縣泰武鄉泰武社區發展協會_屏東縣泰武鄉泰武社區發展協會,屏東縣泰武鄉泰武社區發展協會(吾拉魯滋部落文健站),巷弄長照站
21a03fe0-336f-4476-8ee3-1ec4a1863633,屏東縣滿州鄉九棚社區發展協會_屏東縣滿州鄉九棚社區發展協會,屏東縣滿州鄉九棚社區發展協會,巷弄長照站
0fc50c8e-a154-48eb-a986-d419947ddb2b,屏東縣滿州鄉分水嶺社區發展協會_屏東縣滿州鄉分水嶺社區發展協會,屏東縣滿州鄉分水嶺社區發展協會(分水嶺文健站),巷弄長照站
a3d21823-d8c4-4f8c-ae5c-80be308ce62e,屏東縣滿州鄉滿州社區發展協會_屏東縣滿州鄉滿州社區發展協會,屏東縣滿州鄉滿州社區發展協會,巷弄長照站
5aa76e93-f50c-4903-b1ce-7fa449200367,屏東縣牡丹鄉四林社區發展協會_屏東縣牡丹鄉四林社區發展協會,屏東縣牡丹鄉四林社區發展協會(四林文健站),巷弄長照站
5ff0f759-a09f-4d28-91b4-c35f5a099282,屏東縣牡丹鄉大梅社區發展協會_屏東縣牡丹鄉大梅社區發展協會,屏東縣牡丹鄉大梅社區發展協會(大梅文健站),巷弄長照站
86671f1c-a1fc-46ab-adb9-c5560f933894,屏東縣牡丹鄉旭海社區發展協會_屏東縣牡丹鄉旭海社區發展協會,屏東縣牡丹鄉旭海社區發展協會(旭海文健站),巷弄長照站
ea71f42b-73c6-4eb0-8e30-c6ee9a8b7e35,屏東縣牡丹鄉東源社區發展協會_屏東縣牡丹鄉東源社區發展協會,屏東縣牡丹鄉東源社區發展協會(東源文健站),巷弄長照站
4601d0b5-9a17-4f89-a6e6-e29a042fe34e,屏東縣牡丹鄉牡丹社區發展協會_屏東縣牡丹鄉牡丹社區發展協會,屏東縣牡丹鄉牡丹社區發展協會(牡丹文健站),巷弄長照站
d71a553e-902a-434e-906c-ac83c1171d25,屏東縣琉球鄉衛生所_屏東縣琉球鄉衛生所,屏東縣琉球鄉衛生所,居家失能個案家庭醫師照護服務
947d13f4-b00b-44c4-90de-b3b4142ca8f1,屏東縣竹田鄉六份社區發展協會_屏東縣竹田鄉六份社區發展協會,屏東縣竹田鄉六份社區發展協會,巷弄長照站
044a8da7-aed3-4b6e-89a9-b7783ecbe846,屏東縣萬巒鄉泗溝社區發展協會_屏東縣萬巒鄉泗溝社區發展協會,屏東縣萬巒鄉泗溝社區發展協會,巷弄長照站
4fd060e2-bd1b-4b87-911a-440a1bff6061,屏東縣萬巒鄉赤山社區發展協會_屏東縣萬巒鄉赤山社區發展協會,屏東縣萬巒鄉赤山社區發展協會,巷弄長照站
087d826c-19c3-4828-aa53-57a9ba0704c8,屏東縣車城鄉射寮社區發展協會_屏東縣車城鄉射寮社區發展協會,屏東縣車城鄉射寮社區發展協會,巷弄長照站
a37daa5d-2c79-4a1a-95a6-316526c13eb6,屏東縣車城鄉海口社區發展協會_屏東縣車城鄉海口社區發展協會,屏東縣車城鄉海口社區發展協會,巷弄長照站
9e1282f2-8943-4ce4-93a5-173ce920d219,屏東縣車城鄉興安社區發展協會_屏東縣車城鄉興安社區發展協會,屏東縣車城鄉興安社區發展協會,巷弄長照站
d525858b-ae83-46c0-be4a-66e31f143142,屏東縣高樹鄉東興社區發展協會_屏東縣高樹鄉東興社區發展協會,屏東縣高樹鄉東興社區發展協會,巷弄長照站
ea75d4de-10d9-44db-871c-87cb650331f9,屏東縣鹽埔鄉新圍社區發展協會_屏東縣鹽埔鄉新圍社區發展協會,屏東縣鹽埔鄉新圍社區發展協會,巷弄長照站
9fc4ff97-c2a1-4acb-916c-915c5976b64d,建佑醫院_建佑醫院,建佑醫院,個案管理服務
1d6018e3-582e-46e2-abc8-865a5ee2a020,恆基醫療財團法人恆春基督教醫院(車城日間照顧中心)_恆基醫療財團法人恆春基督教醫院(車城日間照顧中心),恆基醫療財團法人恆春基督教醫院,個案管理服務
beb4666b-3695-4112-9123-5572c30022ba,柏愛藥局_柏愛藥局,柏愛藥局,輔具及居家無障礙環境改善服務
3e25b5cc-9ddd-4335-8af7-06e78ea58831,美佑護理之家_美佑護理之家,美佑護理之家,喘息服務
214d3758-1eb3-495f-8e35-d764dc4bf25d,美安居家護理所_美安居家護理所,美安居家護理所,專業照護服務
8c6879ef-a305-4802-93a1-9bf0b6df63b9,苗栗縣大湖鄉南湖社區發展協會_苗栗縣大湖鄉南湖社區發展協會,苗栗縣大湖鄉南湖社區發展協會,巷弄長照站
1ea00dc3-62e5-4b94-92f0-6e0a915997a6,苗栗縣大湖鄉靜湖社區發展協會_苗栗縣大湖鄉靜湖社區發展協會,苗栗縣大湖鄉靜湖社區發展協會,巷弄長照站
7c99f87f-15b4-46d6-af03-a8ef8cb11a45,苗栗縣頭份市忠孝里社區發展協會_苗栗縣頭份市忠孝里社區發展協會,苗栗縣頭份市忠孝里社區發展協會,巷弄長照站
90e38753-ff76-42e1-8179-7920bbf3659c,苗栗縣頭份市民族里社區發展協會_苗栗縣頭份市民族里社區發展協會,苗栗縣頭份市民族里社區發展協會,巷弄長照站
77e8d46a-aef9-4172-a560-5e6ed01592a9,音律活化健康協會_孫義智秘書長,金門縣音律活化健康協會,社區式交通接送服務(BD03)
08111214-70c9-4bc7-a4e3-e474ddb35b85,員林何醫院_員林何醫院,員林何醫院(長照),喘息服務
1e842164-28f7-4526-bf04-7867979bf579,埔基醫療財團法人埔里基督教醫院(樂智據點)_埔基醫療財團法人埔里基督教醫院(樂智據點),埔基醫療財團法人埔里基督教醫院,專業照護服務
8eb3fb58-7e97-4ee6-8e47-fa5694d2f5ea,家園護理之家_家園護理之家,家園護理之家,喘息服務
ce7a5cd8-cd81-47e1-8a47-59f67eedc47d,晉安診所_晉安診所,晉安診所,社區式交通接送服務(BD03)
7a0bd306-60c0-4a9c-b3a4-1ae16730d853,桃園市中壢區永福社區發展協會_桃園市中壢區永福社區發展協會,桃園市中壢區永福社區發展協會,巷弄長照站
b9ec31ce-698b-46a7-b1b4-dd0e06696f91,桃園市桃園區大檜溪社區發展協會_桃園市桃園區大檜溪社區發展協會,桃園市桃園區大檜溪社區發展協會,巷弄長照站
70e562e9-0f73-4d41-a726-beb8473093a7,桃園市桃園區龍岡社區發展協會_桃園市桃園區龍岡社區發展協會,桃園市桃園區龍岡社區發展協會,喘息服務
b00cff0c-16f8-418c-8224-8265cfa514b4,桃園市楊梅區大合社區發展協會_桃園市楊梅區大合社區發展協會,楊梅區大合社區發展協會,巷弄長照站
fb93ccbd-796c-4edb-9149-97ac63c49cf3,桃園市楊梅區瑞原社區發展協會_桃園市楊梅區瑞原社區發展協會,桃園市楊梅區瑞原社區發展協會,喘息服務
7ab2dc2e-c74a-458f-afb8-a3ce7aa56689,桃園市楊梅區金龍社區發展協會_桃園市楊梅區金龍社區發展協會,楊梅區金龍社區發展協會,巷弄長照站
1b726312-3ca9-4a94-a620-9a66521dbab1,財團法人一粒麥子社會福利慈善事業基金會(永昌老人日托站)_財團法人一粒麥子社會福利慈善事業基金會(永昌老人日托站),財團法人一粒麥子社會福利慈善事業基金會(中正國宅社區照顧關懷據點),喘息服務
3c64f5b6-eea3-430d-b61b-521876afbb6e,財團法人一粒麥子社會福利慈善事業基金會(鹿野日照中心)_財團法人一粒麥子社會福利慈善事業基金會(鹿野日照中心),財團法人一粒麥子社會福利慈善事業基金會(中正國宅社區照顧關懷據點),喘息服務
b4d313ce-f827-4d0a-a5b0-efcb804cdb75,財團法人中華基督教福音信義傳道會_財團法人中華基督教福音信義傳道會,財團法人中華基督教福音信義傳道會,個案管理服務
7df2ed0a-c956-4ed2-8307-cc1073f8bcf1,財團法人中華基督教福音信義傳道會附設台中市私立信義老人養護中心_財團法人中華基督教福音信義傳道會附設台中市私立信義老人養護中心,財團法人中華基督教福音信義傳道會附設台中市私立信義老人養護中心,喘息服務
31c33f5b-42f4-439b-8279-1680448b6ff3,財團法人中華民國大同老人福利基金會_財團法人中華民國大同老人福利基金會,財團法人中華民國大同老人福利基金會,巷弄長照站
50ab4357-7ca1-471d-951d-4ba1e53f1abe,財團法人伊甸社會福利基金會附設新北市私立三峽身心障礙福利服務中心(好鄰居俱樂部)_財團法人伊甸社會福利基金會附設新北市私立三峽身心障礙福利服務中心(好鄰居俱樂部),財團法人伊甸社會福利基金會附設新北市私立三峽身心障礙福利服務中心(社照C),巷弄長照站
b1a777fb-702c-438a-9175-9d3de0bf723f,財團法人台中市私立宏恩社會福利慈善基金會_財團法人台中市私立宏恩社會福利慈善基金會,財團法人台中市私立宏恩社會福利慈善基金會,巷弄長照站
eb3651d4-0928-44b7-9346-5760223a341e,財團法人台中市私立本堂社會福利慈善基金會_財團法人台中市私立本堂社會福利慈善基金會,財團法人台中市私立本堂社會福利慈善基金會,社區式交通接送服務(BD03)
acb96202-c2e4-47d9-ab1e-7e189e3bd99d,財團法人台中市私立甘霖社會福利慈善事業基金會_財團法人台中市私立甘霖社會福利慈善事業基金會,財團法人台中市私立甘霖社會福利慈善事業基金會,巷弄長照站
836df5b8-07cc-4bf6-9e0f-83162a5ab112,財團法人台中市私立真愛社會福利慈善事業基金會_財團法人台中市私立真愛社會福利慈善事業基金會,財團法人台中市私立真愛社會福利慈善事業基金會,個案管理服務
433394bc-ed4b-40ce-a930-d1fea17df98e,財團法人台北市中國基督教靈糧世界佈道會士林靈糧堂_財團法人台北市中國基督教靈糧世界佈道會士林靈糧堂,財團法人台北市中國基督教靈糧世界佈道會士林靈糧堂,個案管理服務
c0165ae6-ad62-4cc6-8132-9db9c8fb7981,財團法人台北市私立愛愛院_財團法人台北市私立愛愛院,財團法人台北市私立愛愛院,喘息服務
bfb7f28d-d468-441e-9027-7764c7c847d5,財團法人台北市私立永年社會福利慈善基金會_財團法人台北市私立永年社會福利慈善基金會,財團法人台北市私立永年社會福利慈善基金會,巷弄長照站
61fb0a44-4930-45d4-a0d6-b185722a764a,財團法人台南市基督教青年會社會福利慈善事業基金會_財團法人台南市基督教青年會社會福利慈善事業基金會,財團法人台南市基督教青年會社會福利慈善事業基金會,社區式交通接送服務(BD03)
f793d0da-b9bb-49e8-9c8f-485b6c75186c,財團法人台南市私立林澄輝社會福利慈善事業基金會_財團法人台南市私立林澄輝社會福利慈善事業基金會,財團法人台南市私立林澄輝社會福利慈善事業基金會,個案管理服務
2971f537-05af-45c6-ad35-94163aeef113,財團法人台灣基督教福利會_財團法人台灣基督教福利會,財團法人台灣基督教福利會,營養餐飲服務
a2e8a344-a2e7-469a-b7ad-706e940cde6d,財團法人台灣基督長老教會泰雅爾中會三民教會_財團法人台灣基督長老教會泰雅爾中會三民教會,財團法人台灣基督長老教會泰雅爾中會三民教會,巷弄長照站
2ec35e3b-fd0f-4849-b8d4-dc9b46f7f75e,財團法人台灣基督長老教會泰雅爾中會松茂教會_財團法人台灣基督長老教會泰雅爾中會松茂教會,財團法人台灣基督長老教會泰雅爾中會松茂教會,巷弄長照站
7fd70151-faa3-454c-93dd-ffff0ee6353b,財團法人台灣省天主教會新竹教區附設新竹縣私立長安老人養護中心_財團法人台灣省天主教會新竹教區附設新竹縣私立長安老人養護中心,財團法人台灣省天主教會新竹教區附設新竹縣私立長安老人養護中心,居家服務
c6c42e2f-e8bf-4191-8fd1-7d972f245c71,財團法人台灣省私立桃園仁愛之家_財團法人台灣省私立桃園仁愛之家,財團法人台灣省私立桃園仁愛之家,個案管理服務
1797374d-6868-490e-8338-a02aacb97224,財團法人台灣省私立毓得社會福利基金會_財團法人台灣省私立毓得社會福利基金會,財團法人台灣省私立毓得社會福利基金會,社區式交通接送服務(BD03)
6f596bbd-d460-46a2-8a5a-7b33203ae2f9,財團法人喜憨兒社會福利基金會_財團法人喜憨兒社會福利基金會,財團法人喜憨兒社會福利基金會,巷弄長照站
81c736bd-913a-4701-9b77-82897b2a1d35,財團法人嘉義市私立瑞泰老人長期照護中心_財團法人嘉義市私立瑞泰老人長期照護中心,財團法人嘉義市私立瑞泰老人長期照護中心,巷弄長照站
4b0acf86-64d1-48ac-b45c-4dc2d4a54784,財團法人嘉義縣私立瑞泰社會福利基金會_財團法人嘉義縣私立瑞泰社會福利基金會,財團法人嘉義縣私立瑞泰社會福利基金會,社區式交通接送服務(BD03)
f48f2b70-6e5f-4f36-81e6-51a7335c234f,財團法人嘉義縣私立開元殿福松老人養護中心_財團法人嘉義縣私立開元殿福松老人養護中心,財團法人嘉義縣私立開元殿福松老人養護中心,居家服務
8f09abfe-4c17-41cc-8319-2399b95a0cb1,財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心_財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心,財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心,喘息服務
1798f44e-0ceb-4604-a45a-00dd4a538f7c,財團法人天主教主顧修女會_財團法人天主教主顧修女會,財團法人天主教主顧修女會(社照C),巷弄長照站
635b7836-fa51-4f31-b80e-f8294a8d491b,財團法人天主教會花蓮教區附設花蓮縣私立聲遠老人養護之家_財團法人天主教會花蓮教區附設花蓮縣私立聲遠老人養護之家,財團法人天主教會花蓮教區附設花蓮縣私立聲遠老人養護之家,巷弄長照站
b15e08d6-e2aa-4e1d-8bc5-1becbf54ee9a,財團法人天主教社會慈善福利基金會_財團法人天主教社會慈善福利基金會,財團法人天主教社會慈善福利基金會,巷弄長照站
1f3d9b86-43bc-43eb-a90e-d51ca7366f5a,財團法人天主教耶穌會新竹社會服務中心_財團法人天主教耶穌會新竹社會服務中心,財團法人天主教耶穌會新竹社會服務中心(社區式服務交通接送),交通接送服務
1cee7a2c-9440-4fb3-9158-35d6b8c17493,財團法人天主教聖母聖心會(萬華小德蘭堂)_財團法人天主教聖母聖心會(萬華小德蘭堂),財團法人天主教聖母聖心會,喘息服務
31754f49-8119-4794-8bdc-42a8e74d56e9,財團法人屏東縣私立永安老人養護中心_財團法人屏東縣私立永安老人養護中心,財團法人屏東縣私立永安老人養護中心,喘息服務
33fda9ad-6e0f-4905-9aa2-32a4e0f73de0,財團法人屏東縣私立聖欣老人養護中心_財團法人屏東縣私立聖欣老人養護中心,財團法人屏東縣私立聖欣老人養護中心,喘息服務
88aeb1be-dcd2-4274-9dcb-f7864b6500c8,財團法人彰化縣私立茉莉園社會福利慈善事業基金會_財團法人彰化縣私立茉莉園社會福利慈善事業基金會,財團法人彰化縣私立茉莉園社會福利慈善事業基金會,交通接送服務
e6895df8-056d-4894-a007-7a441254d099,財團法人愚人之友社會福利慈善事業基金會(國姓前溝活力站)_財團法人愚人之友社會福利慈善事業基金會(國姓前溝活力站),財團法人愚人之友社會福利慈善事業基金會,社區式交通接送服務(BD03)
77eccd73-a337-4506-9396-74621765ed86,財團法人愚人之友社會福利慈善事業基金會(國姓鄉北山活力站)_財團法人愚人之友社會福利慈善事業基金會(國姓鄉北山活力站),財團法人愚人之友社會福利慈善事業基金會,社區式交通接送服務(BD03)
345d517e-31d5-4473-ad75-e79e81f3d049,財團法人政慧發展社會福利慈善事業基金會_財團法人政慧發展社會福利慈善事業基金會,財團法人政慧發展社會福利慈善事業基金會,巷弄長照站
1d96b19d-ae47-47e1-a420-612a0e5b70ee,財團法人敬德基金會附設護理之家_財團法人敬德基金會附設護理之家,財團法人敬德基金會附設護理之家,喘息服務
6775b8aa-d065-4ab8-b917-87a97acde919,財團法人新北市私立新希望基金會_財團法人新北市私立新希望基金會,財團法人新北市私立新希望基金會(社照C),巷弄長照站
ae85f0b1-3774-43c6-ad22-9414401497ee,財團法人新竹縣天主教世光教養院(承辦新埔小規機服務中心)_財團法人新竹縣天主教世光教養院(承辦新埔小規機服務中心),財團法人新竹縣天主教世光教養院,個案管理服務
783c72f1-f956-49d1-969f-74754edab2c9,財團法人柴林腳教育基金會_財團法人柴林腳教育基金會,財團法人柴林腳教育基金會,巷弄長照站
162a2423-6923-436d-89f7-56034548fad1,財團法人桃園市護國宮愛心基金會_財團法人桃園市護國宮愛心基金會,財團法人桃園市護國宮愛心基金會,巷弄長照站
54bd0d9b-14f9-4a15-81d8-eeb1b9831be4,財團法人私立廣恩老人養護中心(新北市土城頂埔公共托老中心)_財團法人私立廣恩老人養護中心(新北市土城頂埔公共托老中心),財團法人私立廣恩老人養護中心,居家服務
7723e201-e6b8-475e-8448-61fc61614d77,財團法人私立肯納自閉症社會福利基金會_財團法人私立肯納自閉症社會福利基金會,財團法人私立肯納自閉症社會福利基金會,巷弄長照站
30c07c77-0b7c-4a2c-96cf-444da4972810,財團法人私立高雄醫學大學附設中和紀念醫院_財團法人私立高雄醫學大學附設中和紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,個案管理服務
86921b7b-16f6-4dee-8b60-3445478d6ca4,財團法人老五老基金會_財團法人老五老基金會,財團法人老五老基金會,個案管理服務
b57cdd30-e8b0-4476-8778-43a481e27249,財團法人臺中市私立好耆老人長期照顧中心_財團法人臺中市私立好耆老人長期照顧中心,財團法人臺中市私立好耆老人長期照顧中心(養護型),喘息服務
a60db6d8-9d0d-451f-9666-949f2b17503f,財團法人臺安基金會_財團法人臺安基金會,財團法人臺安基金會,巷弄長照站
4fb728c6-15c5-42e6-a6f6-13a64e2221ec,財團法人臺灣省天主教會新竹教區_財團法人臺灣省天主教會新竹教區,財團法人臺灣省天主教會新竹教區,巷弄長照站
97ea2a43-5f3f-4d7f-b74d-2ba7c0ecb8b1,財團法人臺灣省私立發一崇德慈善事業基金會_財團法人臺灣省私立發一崇德慈善事業基金會,財團法人臺灣省私立發一崇德慈善事業基金會,巷弄長照站
