key,name,new_category
f98009ec-2e89-47e1-9a57-1078ddf7e9dd,交通接送單位_財團法人雙福社會福利慈善事業基金會,其他
686f6e87-13c8-4232-b674-11f4724d8f81,交通接送單位_高雄市田寮區崇德社區發展協會,其他
94ffb45a-4bf7-4077-9a0e-e0cceea808d3,交通接送單位_連江縣縣立醫院,其他
0e5113e3-da5d-487e-b04b-7ff899926ca3,交通接送單位_連江縣縣立醫院,其他
9d0d92e2-82c3-4791-a381-a75782fd5e19,交通接送單位_新媳婦關懷協會,其他
fc498ead-1064-4db8-86ed-7d40d7daad40,交通接送單位_臺灣家安社區關懷服務協會,其他
213cfef3-dd5a-449b-985b-d8ada3d06056,交通接送單位_臺灣家安社區關懷服務協會,其他
48eb77ce-04a9-4ccb-bb9d-f8f9de542c91,交通接送單位_臺灣租車股份有限公司,其他
e7753cc8-ccd1-4e2f-b2a0-142358e79364,交通接送單位_臺灣租車股份有限公司,其他
c7411226-a549-4043-873d-8ef37a21d196,交通接送單位_駿德租賃有限公司,其他
c6995ac6-217d-460f-b45c-e6869c99a0c6,交通接送單位_駿德租賃有限公司,其他
bfadca34-6d05-40ee-87e5-2d10f64b16ba,交通接送單位_穩將小客車租賃有限公司,其他
cc5273ac-d829-454f-b8ca-1a8465b4753a,交通接送單位_穩將小客車租賃有限公司,其他
d00e6bf1-a8ed-4cca-bda7-25abe711364d,交通接送單位_金門縣政府,其他
cc969c7f-8c85-4140-94e1-5d0f1d633e90,交通接送單位_金門縣政府,其他
353d2fe7-9aad-4844-a277-2d9d71630697,交通接送單位_烈嶼鄉公所,其他
7528425f-4f8e-4339-8c65-5a042006260b,交通接送單位_烈嶼鄉公所,其他
740f61b2-ee59-45a2-88bf-eb9b9aa384ed,交通接送單位_琉球鄉公所(委託公所辦理),其他
c976b492-ccda-4ca2-9c8b-7e7ad2462d56,交通接送單位_琉球鄉公所(委託公所辦理),其他
035647a0-aad0-487d-9c5e-0328c4ef07dd,交通接送單位_高雄市小客車租賃同業公會,其他
8677a5c1-eafe-4c1c-8c4e-8ee12bab224a,交通接送單位_大都會客運,其他
821049bc-7c1f-40ec-a0ca-72bc56825034,交通接送單位_大都會客運,其他
e83d15f4-ad7d-415d-9b3f-efa5fc36c753,交通接送單位_首都客運,其他
bf6be331-6cf9-4863-b374-f4f1ddc38162,交通接送單位_首都客運,其他
1f4173fd-f86a-4520-a6d7-9ff77a60d9e8,交通接送單位_第一計程車客運服務行,其他
104eed76-7ef0-4282-9960-ffef0d7da06c,交通接送單位_第一計程車客運服務行,其他
7a9c6545-6681-46b5-9ef3-7e8889454612,交通接送單位_萬金小客車租賃,其他
3c5439d3-6745-4b15-ad59-7a71729ca749,交通接送單位_臺北客運,其他
caef4777-f5e5-4611-958f-9cbe2e86cb84,交通接送單位_臺北客運,其他
5e6f3017-8953-4ea0-a838-40554a5b485c,交通接送單位_金門縣殘障福利協進會,其他
0fc14a2a-88a9-406f-917d-4817e1cde8c8,交通接送單位_金門縣殘障福利協進會,其他
5cc7a52b-71ed-4492-b624-e4845d0ae786,伊甸_伊甸,其他
5ea8ff79-ecf1-488c-b5b0-b8a38e93e6b3,伊甸屏東_伊甸屏東,其他
88221208-d7c7-43e2-ad65-4c41926c56e4,伊甸新竹_伊甸,其他
8fe7ad12-3826-4881-91ca-ffc80c85c3de,伍驛交通接送_欣德日照,其他
61ef4562-ed55-4e6b-89ec-e04f4cbd129e,伍驛陳幸怡_陳幸怡,其他
d8caeff1-cb34-43d1-99d0-9038f05b2b6c,光復吳國薰_光復,其他
870b6c13-a3c3-4c5f-aa31-2192176e8302,光復老人日照_光復老人日照,其他
4d13d45f-263c-40e6-a51e-58536ccce381,光華巴士_光華巴士,其他
3ffc9bdc-35f1-410f-b346-e6324b0b5e74,光華巴士洲美站_洲美,其他
bb9cc95e-d943-42ef-85d2-aae31da11651,先嗇宮_先嗇宮,其他
d5e556a9-9b95-4eef-82a4-bd658f774fcc,全國加油豐原交流道站_全國加油豐原交流道站,其他
0b1e59a9-c4dc-4578-95a8-93b19954b61a,全家中山北_全家,其他
8fd81479-e170-41f9-9261-c403e200480b,全家中山北_全家,其他
eaecfa9a-6d96-4460-98b6-e5d762cc95ce,全家同安街_全家,其他
02df098c-078d-4cac-a579-5865c88b205d,全家復興北路_全家,其他
9a31d83d-b9d0-47f2-9637-8d773ad2637f,全豪_全豪,其他
cccd861c-d12a-4144-b97f-75eeecc0e770,全豪汽車_全豪汽車,其他
e94f2fb8-5cc3-42cd-b71b-b84277ae49e3,全達_全達,其他
85b9f8c4-a43f-4088-915a-1118ee33ff3c,共享_共享,其他
7da6a502-0ecf-459c-9944-0b83bb60d217,共享司機_共享司機,其他
b204f477-7d75-4119-9b03-55794f5ec133,共享車隊_共享車隊,其他
a6daeab9-c68a-4d1f-a3a0-7e3aacae870f,吉德門市_吉德門市,其他
e7717e9c-7c79-4f2e-9f29-39d73657e581,同仁老學堂_同仁老學堂,其他
a6c5916a-022f-44cd-9dde-0d3234a25517,同心獅子會_同心獅子會,其他
d7b09e77-d067-438d-8c7d-131405b9cbd2,同濟會_台北市內湖國際同濟會,其他
9a072a5a-f748-40bb-a6ab-4e0a82a2b064,同濟會_台北市北市區國際同濟會,其他
50215075-8f69-4005-80d7-d82ec65ffc51,同濟會_台北市南港國際同濟會,其他
3a906798-a5ef-4f56-914b-f9c5326e7294,同濟會_台北市圓山國際同濟會,其他
b2aea1e2-e637-4d5a-807e-cc26f8275739,同濟會_台北市寶賀國際同濟會,其他
1e031f9b-f3d4-4b19-8132-5fde6b9f03c0,同濟會_台北市建國國際同濟會,其他
d1a68aff-f263-4f96-b8eb-5e014b8f741c,同濟會_台北市忠孝國際同濟會,其他
ad5b933c-46c1-4f9c-83a2-7d617327c0f8,同濟會_台北市新北國際同濟會,其他
923e5c65-0e26-4934-a859-bc57acad4fef,同濟會_台北市新北投國際同濟會,其他
b9fe7e39-36c6-41c9-8b81-57d934da3bd6,同濟會_台北市樞石國際同濟會,其他
ccdac559-1ec8-4584-b6f6-dc147a48426e,同濟會_台北市準提同濟會,其他
3582c675-5759-4882-8e7d-8c40f089571f,同濟會_台北市祥鶴國際同濟會,其他
24cd041d-c497-45e2-b535-caef6a6d70b3,同濟會_台北市福華國際同濟會,其他
16251cfa-7d1c-4001-94ec-5ccc19f65b21,同濟會_台北市第一國際同濟會,其他
d0a0386b-7e77-4912-bf77-1c5b2948a881,同濟會_台北市耕華國際同濟會,其他
e5cac7e1-bb04-408a-8068-1caf37804ec5,同濟會_台北市華英國際同濟會,其他
635b8871-f441-4684-811e-0da3f8a3e4e9,同濟會_台北市萬華國際同濟會,其他
d8166308-bfbc-473f-a45f-90c739742528,同濟會_台北市警消國際同濟會,其他
942d4d41-a961-49fb-9454-8a1b4e9f3843,同濟會_台北市遠東國際同濟會,其他
daa63fb4-2024-481d-b233-60fd5d2a6f06,同濟會_台北市遠欣國際同濟會,其他
61cee40f-19d7-49ed-8acd-dfd670e82169,同濟會_台北市金駝國際同濟會,其他
021c6cbf-2d87-4bf5-a7b1-370eef5880ba,同濟會_台北市陽明山國際同濟會,其他
1c82debf-9cb2-4ac5-aa23-02982afa39e1,同濟會_大世界,其他
3bfdb454-b3b5-48e7-9749-20c352123568,同濟會中A區_同濟會中A區,其他
331e55c2-b481-4d0a-9b69-96bf66d0fdcf,同濟會中c區主席_同濟會中c區主席,其他
9712ffb0-a8ea-4ddf-b3fc-615610f5a2cf,同濟會中c區主席_蘇素如,其他
97fdf328-f2cf-4407-892e-951f2c7bc610,同濟會金城會_同濟會金城會,其他
3f241f7e-13af-435a-b5c1-e8fb7291a39a,向陽居日間照顧中心_向陽居日間照顧中心,其他
cd232626-549b-4f46-8888-e2a67a8f9dcb,向陽居日間照顧中心_向陽居日間照顧中心,其他
1ab15687-18a7-471e-adbe-c44627801147,向陽扶輪社_向陽扶輪社,其他
69ec8394-3389-447a-baf8-3d0d2da0a4c9,名間青商會_名間青商會,其他
35366982-252d-47db-a21f-a5ff96bb8e88,合作青商會_合作青商會,其他
77998b1b-27b1-4b7a-b14d-4cd0502d3bed,合安日照_合安日照,其他
48ab1300-d476-41b4-9af1-71bd35bfdef5,合群健康_合群,其他
58e72f02-7f5a-4f71-b0a4-80ce416ce76c,吃飯_吃飯,其他
232a6c09-f2cb-4278-bdff-7b8e71060b40,吃飯_吃飯,其他
86b7539a-68a3-4aac-b970-d4c540cf01ac,后康日照_后康日照,其他
e6f93a22-d778-43f6-b84b-a36f8673f04a,后里天師壇_后里天師壇,其他
ba396a3d-a725-433b-b09d-a3161b73164d,后里鎮安宮_后里鎮安宮,其他
67b27bc8-d452-4103-ae2b-43c2e15d86a8,后里青商會_后里青商會,其他
639e9443-57b2-4184-b58e-85fcfb8d686f,后里魏淑鈴_后里魏淑鈴,其他
b261b411-c4d4-4e82-9d32-e3da7de1c514,回善寺_回善寺,其他
b69455e5-2c10-4a24-a535-2c4abbeabe0b,地藏王廟-台北市_地藏王廟-台北市,其他
52b2ca8e-fa0f-4112-9d3b-d008dca0dd4e,地藏王廟-彰化縣_地藏王廟-彰化縣,其他
d6194d29-26b0-4b2f-a6bf-2e426df70a32,好客來衛星計程車公司_好客來衛星計程車公司,其他
58a41597-6d6e-4fac-9e42-0d992c410679,好行福祉車_好行福祉車,其他
8ec66058-020f-49c3-8951-35888b9edb54,好設工作室_好設工作室,其他
ccc1a58a-a697-44c4-b403-9414b2cfabeb,好運來餐廳_陳怡潔,其他
70dbe03e-b03f-4990-95ee-776e9e77a0ca,安ㄧ飯店_安ㄧ飯店,其他
dc8c93c3-3056-486a-b2d8-9441316e6f85,安一飯店_安 一,其他
09085eaa-7086-4d1c-8f89-8366cbde42d1,安南日間照顧中心_安南日間照顧中心,其他
c1874782-a4e9-4ce0-ab3c-d49054820a66,安南青商會_安南青商會,其他
b2a0a411-d0c5-4910-afd9-430b0ef70abf,安定保安宮_安定保安宮,其他
43fbe53b-c933-4cd7-82c0-98d08b84d6b2,安定老人日間照顧中心_安定老人日間照顧中心,其他
59c88b25-3f32-4347-a1af-0c9b75d0d632,安家缘_安家缘,其他
49ce8704-a0d5-4e21-a141-e3a0290d110a,安平觀音亭_安平觀音亭,其他
2ea89dfa-979c-4a91-8d50-ffd135c1c1e2,安康村(失智型)_安康村(失智型),其他
9968e211-12e3-4979-8f20-770c7f20d265,安德宮_安德宮,其他
bf486657-4e89-40ec-a665-6914b1b9a366,安福宮_安福宮,其他
e6ae4425-c6ac-4c2c-8ac3-bcd3183b6d62,安耆日照_安耆日照,其他
3e31bcf8-d39b-467a-80f8-3921b0d62dc2,安行租賃_安行葉董,其他
9d72a8e1-ea7b-4a4a-90ba-c89bbcf4bcaf,成中恆營造_成中恆營造,其他
67702f3c-ea6a-400b-8500-e4e242b0fb46,成功老人之家_康,其他
97c4c15b-71f3-4c7d-ac23-05795504207b,成功青商會_成功青商會,其他
98662f18-e60c-41e5-9354-96bf8ba763ea,朱暖英議員服務處_朱暖英議員服務處,其他
7f01d5e8-d60e-482a-a67c-bd27abdd3d74,朱玉足_朱玉足,其他
13d65976-ce71-4857-a2ce-124acd71c45a,朱純慧_朱純慧,其他
d1cff4c2-fd31-4228-9a51-fc17369cd263,朱聖宮_朱聖宮,其他
13529bed-a893-4597-913e-bdaee873488c,江_江,其他
7935e799-1d61-4d2b-b7ef-4d5b3376360b,江先生_江,其他
d6d5081d-3079-4584-bc60-d5074738635c,江先生_江先生,其他
8e534092-c73b-4840-b96c-ea17328a6fad,江啟臣立委服務處_江啟臣立委服務處,其他
c20c1f19-cdb7-4ce9-a394-6636ad2b8872,江錫林_江錫林,其他
e865c6d5-43f7-4803-890a-100d45e55b8c,汐止佳醫公共托老中心_汐止佳醫公共托老中心,其他
1b1f8154-36c9-439e-b855-579ac098fb32,汐止救國團_汐止救國團,其他
39d97132-15d2-4c2d-bec3-93d5638b5ab4,汐止青商會_汐止青商會,其他
99243663-0618-4248-9227-0db5c03976ea,汐科青商會_汐科青商會,其他
9ec27175-c0df-4908-acfd-9120ebb757e9,灰磘福德宮_灰磘福德宮,其他
3c4f9276-d17b-41c1-8bc2-3358b865e571,百晟_百晟,其他
5f679dd5-7d95-43de-b2bf-55a8d702be41,百貨_明曜百貨,其他
db72b0ed-13d2-4e7b-a63d-58f56fb5184e,百順_百順,其他
69757e9a-5e05-4790-93df-4f44b55d3b2a,竹北火車站_火車站,其他
511924b8-3504-4586-83d8-2b66dfcc194c,竹北青商會_竹北青商會,其他
0fbaf1f1-a7c3-4401-aaa7-b9f570e2794e,竹南老人日照中心_竹南老人日照中心,其他
70cd6bdd-135b-45f2-91df-a88b7bcadb2b,竹圍北極殿_竹圍北極殿,其他
e54e6713-b95c-4c55-8c00-e1b0a6c73518,竹山toyota王承皓_竹山toyota王承皓,其他
43617831-53f1-440c-bae2-057fe164b264,竹山toyota謝至翔_竹山toyota謝至翔,其他
a56fd501-d073-4f61-a8da-370de5bdeede,竹山紫南宮_竹山紫南宮,其他
42ca9736-bf7f-490c-8a94-56a6984732dd,竹山青商會_竹山青商會,其他
19b94877-08b5-4436-86c3-665c5756a1f5,竹東惠安宮_竹東惠安宮,其他
a504d654-7930-4b64-a015-b2fe3a3f2fce,竹東青商會_竹東青商會,其他
8d6eec04-9668-40f8-b981-c8000ca2132f,竹林山觀音寺_竹林山觀音寺,其他
0da27aed-acc6-4ec1-9dcd-d26bda4d6d12,竹林觀音寺_竹林觀音寺,其他
d84f78fc-29c7-4f19-acee-7bd275c10818,竹溪禪寺_竹溪禪寺,其他
fe3a2cef-17ed-4b40-8352-27f2eb8eeead,竹馨園(失智型)_竹馨園(失智型),其他
c1fcb8cd-a9b6-460e-bbc5-1cf3fe336224,米蘭商務旅館_米蘭,其他
08dbfb31-7290-4564-87ea-05bdf335d7e7,老五老學堂_老五老學堂,其他
0ab50ba0-a3a7-4a19-92d5-948124342712,老大公廟_老大公廟,其他
58503ab5-0a03-41d4-bde3-931adb2c1c1b,老朋友日照_老朋友日照,其他
6b60a254-0474-4566-8c26-093c68d2357d,老豐光日照_老豐光日照,其他
fcab6c9e-be56-460a-ba28-44e807e8e889,自家住宅_露營區,其他
510e9d02-ebeb-416d-b581-680f1fa2af6d,自用余壕明_余壕明,其他
77748af2-34ed-4218-a0a3-21ca0f83b115,自購廖先生_自購廖先生,其他
7c98641b-da4d-4744-acbf-e0ccd33efb38,自購楊興富_自購楊興富,其他
22c44b14-14d4-4ddc-8c07-5ff5ec00d27f,自購詹小姐_自購詹小姐,其他
c4fdebc8-b877-4209-b07d-0d7847329da6,自購顏先生_顏家峻,其他
bdb0b89c-916a-43ea-8412-d67e5ae029e2,至光_至光,其他
0e531496-a7a7-4d42-8678-3f146a606714,行天宮_行天宮,其他
b351fab7-ef56-463a-b370-8da2729ad207,西區捐贈謝女士_西區捐贈謝女士,其他
e6aca21b-e98a-4969-920b-8f195d73b913,西區陳金枝_西區陳金枝,其他
a50b2b8a-97d4-4d6a-b9da-4dc92dde94c3,西子灣青商會_西子灣青商會,其他
6d4c2eea-c6ef-4120-89be-1fc7394d4e64,西寶花眉福德祠_西寶花眉福德祠,其他
29b99283-ba71-48c8-8b70-e004ac6b6346,西寶花眉福德祠_西寶花眉福德祠,其他
0f4042d1-52f3-49ef-a018-998ebd035941,西屯廣興宮_西屯廣興宮,其他
aa145016-cbae-456d-9c55-2ee6ff9317a6,西屯武兌宮_西屯武兌宮,其他
bd8b9e5d-b459-4c8f-9f85-3d54bb9436d8,西屯永安宮_西屯永安宮,其他
33a2b8e4-9213-49d3-be27-3ec70d9c3ee0,西屯消防分隊_西屯消防分隊,其他
111c6f4a-943c-460b-ac56-51d721cb9454,西屯現代_西屯現代,其他
d6e152a1-6105-45b0-9e6f-aa6995a74d4e,西屯現代李韋志_西屯現代李韋志,其他
6997485b-6a16-454f-9032-77b12a37fee0,西屯現代黃立維_西屯現代黃立維,其他
1bb1c023-6a65-4b36-bc11-1b8ce666b291,西屯自用邱小姐_西屯自用邱小姐,其他
1020ce10-0d7e-43d0-a243-bfd34beaa685,西屯路toyota客戶_西屯路toyota客戶,其他
7d043212-5bfe-4652-aba6-e1b4a70669ac,西廟_西廟,其他
22a1a81e-14d2-411c-8227-062eff1e0d7f,西方日間照顧中心_西方日間照顧中心,其他
a35fef30-0dc2-46e3-9dc2-5501b934ffb7,西港慶安宮_西港慶安宮,其他
bb5c92d4-a10f-4e07-b5cd-4b7301dfc260,西港日間照顧中心_西港日間照顧中心,其他
9edc8fa8-4590-4088-82dc-91623595869e,西湖日間照顧中心_西湖日間照顧中心,其他
ab8f5034-3b6a-4b17-92f3-6d50abc3513d,西湖老人日間照護中心_西湖老人日間照護中心,其他
0faaaa28-7e21-4046-b065-5c6214a17b9c,西羅殿_西羅殿,其他
d5c74713-9ce5-4b42-ace6-8ef18d3c6a56,西華堂_西華堂,其他
07fc1395-d60e-40ea-a821-4b7ca341d591,西螺青商會_西螺青商會,其他
7d9f5612-3628-4cc4-8ee6-43aa2efb83cf,西關廟_西關廟,其他
bd7a52d9-0d01-487f-8e6c-a369182eee09,西龍巖寺_西龍巖寺,其他
f8473bbc-ded5-4ceb-8a23-c78f07eae488,住宿_正一旅館,其他
402f054b-4d7e-4a99-9c4a-ab0141947103,住宿_白日夢,其他
b70ab494-22ff-48a1-a928-c9f54349f094,住宿飯店_住宿飯店,其他
8ecf03f6-4774-45aa-bcab-2d0b72cd4335,住宿飯店_承億商旅,其他
1a6bb959-d57c-4cae-9d18-118894df5961,住宿飯店_桂田喜來登,其他
b6aebc63-bf6d-40c6-b7e7-33f3db041e31,住宿飯店_慕貝拉民宿,其他
76e39dfb-9220-407d-9f1d-6161aeee02fa,住宿飯店_樂城大飯店,其他
eaa6f5a0-2ca3-4e96-bbdf-559273df9112,佛光仁愛日間照顧中心_佛光仁愛日間照顧中心,其他
31cf3578-8c47-4cd5-bce8-c3757ceedca7,佛光山極樂寺_佛光山極樂寺,其他
fd76ef2f-b532-42bd-b56d-015e948de804,佛方宮_佛方宮,其他
bd52c73b-2867-4f26-abce-3fac784d18a2,何_何,其他
c2bb4522-3022-4090-a959-15149dedf474,何仁里福德宮_何仁里福德宮,其他
5f333fdf-0222-4491-8c2e-1da619bb50ac,何屏東_何屏東,其他
20796df7-ac79-49e9-8ead-024f2b56804e,何屏東_何屏東,其他
6a4ce7dc-f054-48f8-bc31-09228265d379,何屏東._何屏東,其他
5e91f079-1576-4580-a7f0-093e638b7c3f,何德福德祠_何德福德祠,其他
59303d81-6a45-411b-b28a-683ec106440c,何文馨_何文馨,其他
ffddecee-c5fc-4a87-9a33-9b68440ff508,何福里里長辦公室_何福里里長辦公室,其他
884bf0a0-db2c-426e-9a06-08713b843a65,何秀青_何,其他
eb200413-db7c-487d-bfa3-e46e2cb92a43,何聯興_何聯興,其他
22965bb8-5644-49af-a151-1eb4002316c0,佑鎰_佑鎰,其他
96c6aaf5-f494-46cc-a65e-4a967a6cd796,余小姐_余小姐,其他
8d690651-e2d6-4d0c-ac40-22f3eeffb3d1,余松泉_余松泉,其他
58f1d2f8-a4e1-4960-8ef7-77b4d078f080,余老師_余老師,其他
166ccaa5-5130-4771-a85a-d0e8cebdde3c,吳佳昀_吳佳昀,其他
da2db8b0-8f3d-4f6d-a51a-1f31d4ef77e5,吳佳汶_吳佳汶,其他
71179d28-2c23-4b04-85d8-6dc99bacbd1b,吳儷珍_吳儷珍,其他
553cf1d5-fb8e-4fd6-9966-38670a264ba8,吳光陸_吳光陸,其他
e08a8671-277c-45bf-b72a-28ac76c10d66,吳國薰_吳國薰,其他
fbc85243-e435-4d47-b02b-2994e80fabff,吳奕潮_吳奕潮,其他
4f2ffe74-82a3-4e4b-b9c2-755782f55c4c,吳奕潮_吳奕潮,其他
20b79287-2018-4bdb-be2e-cfae64cb9401,吳安雅_吳安雅,其他
e1aa8249-acfb-495a-851b-ebf5d599a851,吳家偉_吳家偉,其他
9fb3b308-2ad1-4840-96d4-4b81b8c6e611,吳振雄_吳振雄,其他
48c0c249-a9e8-4423-8e3f-c897c0448d33,吳敏濟議員服務處_吳敏濟議員服務處,其他
eb29637f-0862-4cde-b2f9-86a5d0f8ba77,吳明昌_吳明昌,其他
67deccb5-0df2-4149-971c-7418f93c11ad,吳明通_吳明通,其他
7d436422-7829-446c-ae60-4c322d28cf7f,吳松碧_吳松碧,其他
078563a6-d4f9-4b47-a3a2-e697ef5b81b8,吳淑芳_吳淑芳,其他
d3cdba43-7114-44eb-8e11-0acae9e828f7,吳淑芳_吳淑芳,其他
65a921a7-d2b1-416b-be00-5e1919a632f7,吳瓊華議員服務處_吳瓊華議員服務處,其他
fe64986e-e249-4a3d-986c-ddfa30cef3b5,吳竹冬_吳,其他
0ddef59e-18ad-4b4f-ab14-7efe76ba01c9,吳美雪_吳美雪,其他
347ec7b6-69d2-49c3-a8b8-cc908220f9c1,吳義民_吳義民,其他
4b84ea6d-3065-4fde-a8ce-53e0c56106f1,吳芳瑜_吳,其他
a9da2cc2-dfb1-4ba8-8f3a-312c56242258,吳華竹_吳華竹,其他
69ad98ac-c23f-4231-ba2b-e998c216bb93,吳靜玫_吳,其他
a3566ae3-c0ab-48a3-9806-4407536d549c,吳顯森議員服務處_吳顯森議員服務處,其他
c6b688f3-5b25-4ceb-b799-88ddbd140c4c,吳鳳廟_吳鳳廟,其他
7dba0476-4096-489e-8993-a528ebc1004e,吳麗芬_吳麗芬,其他
c9c98448-a9c8-4fff-b3c2-67fd087cb2d5,呈運_呈運,其他
b62c343d-cec9-4e0f-a5cd-b6e8cf79afaa,呂俊明_呂俊明,其他
d98a716f-b604-4cf7-8954-44d90c8e131e,呂圭嫦_呂圭嫦,其他
7ce93359-926b-4076-9aff-25f861e19f1a,呂學恒_呂學恒,其他
be1f5ae6-3cce-482a-8b32-771da7f7ce8c,呂明正_呂明正,其他
b4d07183-05bd-47c6-9362-c73906b09c65,呂營輝_玉辰禪修道院,其他
1b560973-9577-4da3-a037-3a24d5545b65,呂麗珍._呂麗珍,其他
23115b95-6b81-43f9-a42b-11fafe9bff02,妙壽宮_妙壽宮,其他
3d5e35be-d544-4b13-8fc7-ffd704a793bc,妙雲宮_妙雲宮,其他
16d28825-b2ee-4c3e-b214-6c8d5dccc4ae,宋小姐_宋,其他
d82105b0-1f48-45a2-860c-59a4b7427205,宋敬_宋敬,其他
f3d31966-8448-4d93-bcd0-a6f46c2a2d21,宋祐任_宋祐任,其他
ffd95b9f-ce63-4f27-ab9b-0f5d7f6ef54b,宋陳旭_宋,其他
bd8be952-7330-4329-aa8a-6c5278e3877f,宏蓁租車行_宏蓁租車行,其他
21324ff6-7098-4740-9086-9d52fe62fe27,尾塹社區老來寶健康促進家園站_尾塹社區老來寶健康促進家園站,其他
2e5c76b9-c6fa-43c1-bb76-9d7c988ca21b,岐山巖_岐山巖,其他
b345810f-0542-479d-b6e0-a694157a3c8d,希恩之家_希恩之家,其他
47ec3137-38db-402a-beeb-caf547d9a096,床的世界_床的世界,其他
658ab5ee-c1e1-4503-9fec-3c80df8a241b,忘憂園_忘憂園,其他
4955c413-65e8-4eb1-aa41-73f8c76ac93b,我幫你_我幫你,其他
217685ae-2825-440d-885a-3ed833006d86,扶輪社_中興社,其他
1b5e8d8e-d8cb-464e-93a1-b7490379b628,扶輪社_北大菁英扶輪社,其他
cf085a7f-ddaa-443b-ba1a-fcbe7aa99423,扶輪社_扶輪社3510地區辦公室,其他
7c24f802-35fd-463a-a648-32cfab794b8d,扶輪社_宜蘭扶輪社,其他
8a213d23-a9f3-49d4-a114-772316c7c327,扶輪社_屏東百合扶輪社,其他
53da45e0-e1a9-4876-87c0-30652f0974d1,扶輪社_屏東百合扶輪社廣東路,其他
79a87f10-3b33-40d2-a48e-0e4191bf66f4,扶輪社_屏東縣溫馨扶輪社,其他
2ce577b3-38de-42aa-9bd2-d9ec1ac625cc,扶輪社_國睦,其他
62744a50-7344-4095-b3f5-8bb1163e0037,扶輪社_景福,其他
627609a6-d40f-4ae0-ad87-e796a3fefd44,扶輪社_新莊東區扶輪社,其他
be9e92c6-5393-4160-ac58-5c5438b90fee,扶輪社_嘉義皇家扶輪社,其他
31d09e90-45e8-4864-9edc-dc7aeef79f2b,扶輪社3510地區辦公室_扶輪社3510地區辦公室,其他
5fcb5c47-9a09-442e-864e-3f911b6ba30f,把水口福德祠_把水口福德祠,其他
a73a1d3d-b483-408e-bfcb-2cfc11904016,李_李,其他
a0038d58-7c9c-4645-bf23-41844279f8e3,李一興_李一興,其他
ff5f6f7d-c2cb-48ab-9d3c-be235b7f308d,李中議員服務處_李中議員服務處,其他
37a39d84-ed73-42dc-a402-1f73653e32cb,李亭亭_李亭亭,其他
c0bac56b-75f0-4d37-a75c-e908df1a7b87,李亭亭總_李亭亭總經理,其他
39a1b6bb-3c47-42ab-98c1-745e577effd9,李亭亭總經理_李亭亭,其他
eb7c8ce6-f571-4533-965e-66daee8e5724,李亭亭總經理._李亭亭,其他
8dbf3bda-cb4a-429c-b3f5-e314440ae5ee,李儀郡_李儀郡,其他
3d628fa6-47fd-469a-a07c-1e0dc4de3176,李博聖_李,其他
b5f4fbb8-cb7e-4e53-9543-a349f732bb35,李天宇_李天宇,其他
204d0e9d-6d47-45c5-83d0-0133ffebe8f9,李小姐_李,其他
fcc0fcdb-ed85-41d8-ab0c-60e33601df81,李小姐_李小姐,其他
bf07b601-ad17-49a2-b11e-d9d17a69f3fa,李幸庭_李幸庭,其他
21e78c5f-7c22-4ebe-ba61-3a54681dc9f8,李建文_李建文,其他
14614b14-9288-46d5-bdf8-1909b170fb45,李悌添_李悌添,其他
f6d6899e-50b6-4ef3-b99c-982194609ad7,李振武_李振武,其他
2e8e209a-42db-4f96-a6e5-8f6bab804290,李政平_李政平,其他
8989f5d9-cbd8-4b04-a487-43c465b367b1,李政彥_李政彥,其他
3f0ba7ba-f4d5-4ac3-b92f-86e3ee1d22cc,李文堯_李文堯,其他
9eb97ed3-9ff3-44a2-922e-a7dd005be268,李文泉_李文泉,其他
2c995f9f-e5d7-41ce-a1e8-e5df65c46993,李文芳_李文芳,其他
159f9788-6eb9-4014-bcf4-ca1301d57d0c,李明達_李明達,其他
2e6ab71f-a392-40b5-b97c-028ec3f7bcf7,李月雲_李月雲,其他
77930947-42d0-4453-8d56-491c8f3e25a2,李柏陞_李,其他
3da3898b-8180-44a5-be74-66a5271a5515,李榮鴻議員服務處_李榮鴻議員服務處,其他
dcaae511-5ae7-4438-9d2c-d108c016e81f,李武雄_李武雄,其他
faec455f-038a-40bf-8fcc-6a61a3d76b12,李淑華_李淑華,其他
5529fde5-101c-4ee4-8ba1-24cada61dc7c,李碧珍_李碧珍,其他
0a01c21a-febf-4506-915c-b605c458ceb2,李維昌_李維昌,其他
15c8aa2e-9ed7-40d9-99a4-8fb1127807d4,李總_李亭亭,其他
89074b42-7a8e-4228-9b38-74d5cdce611c,李耀欽_李耀欽,其他
9c3f75cb-c936-43c0-8118-e701bde6077b,李詠庭_李詠庭,其他
ee563a9a-08ef-458d-a23d-d15dcb8e2666,李豐銘_李豐銘,其他
b1e0f34a-e8ea-4ed9-a0e2-530ea5f370d9,李豐銘._行譽汽車,其他
a4de80e6-c6c5-44f9-bf75-273ebb64d123,李進昌_李進昌,其他
7a06cf1a-338a-44ec-96da-0a059eb4c0bc,李銘貞_李銘貞,其他
6fef4ab0-4234-4be5-a0dc-60d079cb466d,李鎮國_李鎮國,其他
ee1f1901-05fa-4f77-ad36-7071c5d27aa6,李震榮_李震榮,其他
978aa1e3-b05d-4e96-8519-0dc834fec366,李韻慈_李韻慈,其他
b0998e71-14fd-4e10-b525-84739efc696c,李韻慈_李韻慈,其他
17ae871b-a18c-4f8f-b611-e31bfe7c92ed,李麗貞._李麗貞,其他
